Id,SalePrice
1563,119998.81609272845
1564,160989.20839360318
1565,148782.62906315556
1566,239823.43571523935
1567,78011.12415177547
1568,228268.45366203872
1569,133096.21452458092
1570,140511.00350552943
1571,121382.72717186082
1572,144705.71468269138
1573,241567.54435488852
1574,112993.80097225949
1575,221481.82244334873
1576,241035.411699773
1577,187465.65543475095
1578,144848.1753471208
1579,144500.94702804816
1580,195724.07274189382
1581,152287.44938810388
1582,123766.53459428906
1583,310613.0352163161
1584,225815.98973802896
1585,139145.14511642294
1586,67892.27119668233
1587,100546.00752816346
1588,152846.63148637928
1589,95034.04977665376
1590,133592.51434468827
1591,95024.26270239691
1592,117532.86756559156
1593,126500.44594468377
1594,125173.2356605182
1595,107949.75675147751
1596,227336.52369314927
1597,192028.2413801149
1598,214912.90711216404
1599,172793.81292901633
1600,166259.11738653007
1601,62136.58241899309
1602,115662.41483594337
1603,74778.5166456702
1604,264950.88438997633
1605,244277.1601937628
1606,167918.82532429506
1607,173220.31852366187
1608,215460.54185966114
1609,182183.68750377413
1610,150293.64265673296
1611,136443.18475513012
1612,167540.49006129237
1613,165994.8787598205
1614,126797.32779291151
1615,91117.23700350322
1616,77350.62772576975
1617,92154.45410377125
1618,124773.94068587807
1619,141317.50183848437
1620,159279.21954624733
1621,138860.39744908395
1622,142275.71591066476
1623,279293.76295100746
1624,206886.5041771579
1625,117900.81298564542
1626,161922.5699147071
1627,190874.08050918422
1628,282691.0987791341
1629,185310.10818128748
1630,342586.3196442354
1631,223688.42489385713
1632,239224.49342927447
1633,171807.0941397408
1634,188402.51841718247
1635,174330.4649840008
1636,151741.15631144
1637,195237.1468183234
1638,185883.24735435247
1639,185431.5703473113
1640,254759.42997190077
1641,176424.36091821012
1642,239531.24011722128
1643,219607.4120363723
1644,236879.14202539175
1645,198600.08565248252
1646,161622.58068058244
1647,156333.71185978246
1648,129288.56396045769
1649,141808.34105577684
1650,112091.9820108251
1651,119895.30206780601
1652,95841.07226911637
1653,99036.71705929562
1654,144420.24922787698
1655,141906.55779704498
1656,139865.34042862427
1657,147023.61065874094
1658,143484.06409581742
1659,117683.00219109716
1660,153342.26006151416
1661,442998.4063446784
1662,404349.9062325782
1663,383348.34402136283
1664,436867.0818223845
1665,312037.651870366
1666,339591.3514501123
1667,389180.04779805336
1668,345204.0401150695
1669,300846.72145191644
1670,354573.35247664846
1671,262218.9519990549
1672,415573.07781686506
1673,303745.49878114846
1674,245350.28541396157
1675,191496.21763876098
1676,192180.83290811005
1677,221434.04048135207
1678,414394.08052244346
1679,393932.18006754696
1680,333631.95544200705
1681,242498.53533433875
1682,310116.62825358
1683,176609.3674165759
1684,173591.45880996002
1685,169468.87298107392
1686,168322.1660768651
1687,170513.64913888436
1688,191660.27585495115
1689,195605.82572729606
1690,196168.8889631073
1691,183724.14821373596
1692,271159.71560184204
1693,167434.84441395832
1694,181953.960319429
1695,169245.91225636355
1696,273662.0767334962
1697,176243.01551069357
1698,363233.8163299648
1699,322855.8315732949
1700,248822.04521595832
1701,261753.58719365214
1702,242878.17516861047
1703,244469.94292925013
1704,285801.82312392606
1705,235047.35124361864
1706,364367.4052030492
1707,212460.56586355186
1708,203480.25570097132
1709,266539.8955837518
1710,222569.4818688043
1711,266910.61246196984
1712,259781.05692421147
1713,279473.501897972
1714,225513.16798511677
1715,206976.72702697795
1716,184873.6711867294
1717,176720.5566869804
1718,133096.68380375142
1719,205670.24099764274
1720,239407.03570410874
1721,167806.02513020593
1722,124331.91275789398
1723,155865.87716461252
1724,207737.54230352122
1725,240133.43234689333
1726,183986.56501342874
1727,152810.08008671616
1728,175330.47585719387
1729,169222.38729704637
1730,158227.07174966997
1731,117906.66214756851
1732,127364.11319640625
1733,115955.1043023909
1734,119637.22794617736
1735,131415.06453399424
1736,111426.66730286267
1737,310857.23615887715
1738,235158.15750579172
1739,239201.13833509054
1740,212268.74241598177
1741,192271.68967663907
1742,172271.2109842173
1743,177323.56264115236
1744,323246.5244132443
1745,219957.8518238483
1746,181277.2264985299
1747,223809.1743979984
1748,221071.36161943915
1749,145021.9880907633
1750,123938.42538168805
1751,239698.29247781596
1752,115805.25843548993
1753,144625.27230326537
1754,191546.13959952144
1755,168493.09638351153
1756,124352.58626181458
1757,121282.3896394122
1758,145492.01418776362
1759,163565.97350040622
1760,163199.88313762282
1761,139899.32546722586
1762,181289.59200355582
1763,178883.23666794994
1764,112900.79573775225
1765,163329.844059422
1766,188094.13791661483
1767,215645.63566740818
1768,145355.95962572808
1769,173513.57000604237
1770,152264.84123101545
1771,119396.92103489279
1772,131804.48772024328
1773,126997.24304764911
1774,133464.51532113733
1775,141235.2098149253
1776,124535.14986803962
1777,110834.44695651873
1778,139645.67292560232
1779,119082.06443318841
1780,177980.94810249528
1781,124429.51214442527
1782,85146.48227210145
1783,145444.26550752664
1784,108102.38948407427
1785,121227.48990760525
1786,137335.1419753787
1787,166515.75553416065
1788,56833.34266188446
1789,94073.04397072694
1790,76804.27402351536
1791,178650.08040343458
1792,157991.9359614986
1793,124076.66436040688
1794,148952.346727866
1795,136437.0136631833
1796,129965.08926620858
1797,110454.19484326604
1798,124181.27081220139
1799,109099.84105345863
1800,129968.2851293006
1801,133483.05900874993
1802,133209.16845822387
1803,147697.88632556883
1804,139531.02539760905
1805,136505.5854320585
1806,120075.17653897796
1807,130654.02426354223
1808,123784.59338502042
1809,122882.2251597805
1810,142548.60259513927
1811,91013.96109272444
1812,96102.61298479955
1813,128120.73315282834
1814,93196.38673984371
1815,53090.41314185036
1816,96098.99729576228
1817,109074.60235512748
1818,154210.19940950975
1819,125543.61401060453
1820,58618.28493538675
1821,111087.79092756959
1822,154376.69849667774
1823,47318.303522171
1824,129676.30636236319
1825,136649.81147111178
1826,106405.52080936576
1827,101639.8263822406
1828,133558.57781802563
1829,112681.98200668258
1830,144826.8965307807
1831,145092.42612636788
1832,80955.05615230015
1833,140387.36443296904
1834,120767.83627791089
1835,117685.90158590217
1836,121627.3617429734
1837,84790.54022692828
1838,127414.67349028501
1839,93051.49312694572
1840,145173.7742728058
1841,137469.94597797125
1842,87076.99096414362
1843,127930.85646786288
1844,140896.64671763126
1845,142232.48405036805
1846,154466.95855524493
1847,171825.79947109288
1848,54050.24877209007
1849,110246.0990185331
1850,116052.72682893567
1851,156151.92807289393
1852,124545.23956375287
1853,131277.86626837487
1854,169368.7437109888
1855,146727.24873318747
1856,223558.43267894193
1857,147577.6809438723
1858,136033.9147784657
1859,118928.69723043358
1860,146219.10868227895
1861,118217.47547674966
1862,295369.04208776355
1863,277958.1018684143
1864,278014.46676319756
1865,333688.4460644979
1866,338611.46764982713
1867,234902.15430571354
1868,296994.5725791557
1869,206777.04674129415
1870,234384.76381221693
1871,255096.86856988334
1872,169421.9508903673
1873,235821.88015581985
1874,150047.148221363
1875,204252.51716753145
1876,195489.14696551542
1877,209757.73918988515
1878,201537.63033707542
1879,131108.34794238937
1880,132115.24423228131
1881,249143.09469770463
1882,250462.2141596744
1883,187098.10832057137
1884,206946.98157304767
1885,251358.70537524036
1886,297232.6910313745
1887,209814.39466391652
1888,271994.56897421606
1889,163829.93416490368
1890,118632.97355989108
1891,137593.71331521505
1892,99753.06986051591
1893,127636.56554735708
1894,123314.81849692331
1895,132857.22769329423
1896,126097.16043191853
1897,116801.07121440143
1898,110577.70455450348
1899,156576.8315844826
1900,142854.91568236117
1901,165299.14217055636
1902,145245.69660292397
1903,220535.68203552737
1904,136432.7704138044
1905,191744.99748626057
1906,152592.421775217
1907,204086.9596900599
1908,109447.54790732029
1909,130019.10538839894
1910,117417.97630687307
1911,214875.39000676046
1912,311707.5419356591
1913,139737.65637675358
1914,59023.00590005418
1915,309096.1979782936
1916,62942.079109874714
1917,256555.5457598355
1918,142212.30171732098
1919,172650.98311284796
1920,151013.3695270928
1921,398044.9438666231
1922,320834.44342907047
1923,224651.4055566907
1924,221590.8392782885
1925,196785.7105094047
1926,389815.19297538314
1927,132811.92847936085
1928,148104.41353837406
1929,123799.34587956988
1930,134930.89092356982
1931,148820.33140097925
1932,142899.5064096808
1933,187178.68273898336
1934,182757.40318195766
1935,171349.94135303906
1936,193555.59625074718
1937,183844.67119637755
1938,168967.91227879474
1939,240732.34857070036
1940,181688.24392821972
1941,169339.69137913367
1942,181369.89939304604
1943,214151.28400242556
1944,366588.3653865851
1945,392430.82737015176
1946,136449.26251634635
1947,283017.38405039656
1948,164926.9467522331
1949,254595.07071292464
1950,191933.5308515856
1951,255028.4707747391
1952,207687.39299096467
1953,164957.29094427376
1954,184149.98587088092
1955,138559.4115221132
1956,290971.66020358657
1957,149017.61228745067
1958,315157.99327248434
1959,144619.5943427456
1960,115684.2329474686
1961,119741.84659677344
1962,96316.69073998362
1963,103242.09579551521
1964,108557.40823107772
1965,145899.99954559954
1966,138705.81553797305
1967,280500.1216982509
1968,423488.0522214476
1969,395992.10621348105
1970,429945.27019696654
1971,439581.30590326164
1972,371632.80542509176
1973,273588.401976345
1974,339282.53295476304
1975,443812.3298754838
1976,276536.5960495297
1977,360368.0468096567
1978,377496.03802618815
1979,325893.44564460334
1980,198892.50640739413
1981,337224.8047408655
1982,225420.61214509042
1983,205938.9184573412
1984,167499.6669345859
1985,224314.96725231648
1986,212976.77522067825
1987,183938.50140959217
1988,174089.3142790754
1989,192678.38973181625
1990,214451.6494096517
1991,232953.75001492474
1992,215404.47157998272
1993,167851.795521206
1994,229146.78988377
1995,189585.44184341762
1996,246134.94367678725
1997,319388.0322829992
1998,327642.6743105235
1999,276061.9806768264
2000,326587.610243271
2001,272606.0855911042
2002,238662.9394492153
2003,260376.89379943302
2004,270663.6455347483
2005,218344.45948761172
2006,226264.19082557494
2007,247272.64441635823
2008,217499.58657147916
2009,191276.04814603826
2010,194119.49045067624
2011,139591.94812255813
2012,174826.89395982656
2013,181569.27049154718
2014,180942.80283811776
2015,203856.398916986
2016,193926.60527679077
2017,195529.61271165445
2018,118119.34732051051
2019,135279.06071965775
2020,106422.34387130383
2021,101541.5784871731
2022,177488.60543025736
2023,143043.88766404212
2024,261692.94666015235
2025,360439.04776776274
2026,174991.0121437827
2027,157025.64610820223
2028,154621.23038141156
2029,163970.367241758
2030,271412.916255884
2031,232881.14655359165
2032,249257.84557109413
2033,259900.46924405987
2034,169272.72884984917
2035,220223.80465843185
2036,194865.63523774687
2037,199588.0988773888
2038,295787.81978415616
2039,222460.0462106121
2040,285407.90028519725
2041,296847.59563025396
2042,208436.02256091472
2043,173866.27319736598
2044,167009.70830565254
2045,218309.64069752145
2046,143782.44863963703
2047,145062.50995126268
2048,140656.57376953654
2049,138824.9913967888
2050,178345.92081516783
2051,104691.0625930902
2052,124036.6356414785
2053,150387.5844018131
2054,86629.16038366347
2055,147257.4704797024
2056,143017.22234029724
2057,114378.97717197027
2058,218728.22955044644
2059,134692.0548406121
2060,175324.79116910356
2061,173718.03168080808
2062,132136.24987120446
2063,117543.24629917178
2064,141879.70639453985
2065,117634.11679564622
2066,163467.5941042785
2067,120258.40950451556
2068,141711.8256771184
2069,84610.76652637539
2070,115586.52527265411
2071,94094.50351800125
2072,129620.33357790243
2073,134683.61929284388
2074,180345.9732532307
2075,151291.75548296297
2076,115918.65963954572
2077,154205.83670950268
2078,123456.22760948582
2079,135897.19053104412
2080,120877.05958505157
2081,127307.4574252099
2082,118258.93894301078
2083,148002.51147127114
2084,109042.77883802773
2085,117271.31885359509
2086,107676.85923690943
2087,122877.85429243541
2088,93677.26329321288
2089,76364.76303789095
2090,127178.51313203844
2091,114129.3090303366
2092,126941.76804746021
2093,111506.79014289805
2094,109995.1838147896
2095,153256.0805019661
2096,80766.33886890954
2097,93017.47059239552
2098,153518.00286277913
2099,53490.21181883694
2100,79598.39293128127
2101,113990.6673782958
2102,129831.92067844518
2103,103937.36952590058
2104,140871.06945561426
2105,126632.70615980367
2106,62782.1296719832
2107,195467.53182082268
2108,113798.59976310939
2109,109170.20180370177
2110,129268.41831507845
2111,139819.66563070563
2112,138694.4085122564
2113,122536.43977287559
2114,118410.55039825814
2115,165175.82862400037
2116,114445.09777112748
2117,155119.93392037408
2118,128878.73489054928
2119,111866.9122215726
2120,110421.61707225654
2121,105602.19254655526
2122,109728.36311172119
2123,84030.27927853412
2124,157780.67099573993
2125,125132.34049681322
2126,144931.48756891335
2127,161257.84843136644
2128,126619.61879661195
2129,94107.43679086892
2130,141021.2128347221
2131,142652.33154669084
2132,112718.41287797801
2133,123737.6338018595
2134,120617.13512426094
2135,92341.55849922934
2136,76229.42330836951
2137,108916.33897292745
2138,135396.72142621188
2139,149342.10452723634
2140,133827.68481894382
2141,154973.32925090592
2142,129262.21226207218
2143,144304.0821882265
2144,119666.72743973648
2145,137791.16441247537
2146,169283.73219220285
2147,139513.02062567914
2148,138016.7547135611
2149,151650.8593993717
2150,240207.03374602264
2151,108333.41576688488
2152,171941.39712128713
2153,156147.6831885994
2154,103734.6313268211
2155,140452.8975393914
2156,252914.9028625568
2157,230036.72897927283
2158,245238.38093884522
2159,208639.77591967213
2160,176602.02688623423
2161,240326.99008140704
2162,366107.5051539246
2163,338119.4633053002
2164,253635.94241638778
2165,207872.7581285943
2166,155414.60635487578
2167,225335.46276378733
2168,194130.77852697362
2169,199816.48950041467
2170,218892.11325671282
2171,151825.71828716184
2172,130821.01290081798
2173,165796.9493586059
2174,224248.8470200832
2175,293804.93216708367
2176,324412.36417597777
2177,244127.95734187672
2178,209540.3330651768
2179,138384.71548547392
2180,218157.55683731884
2181,189237.5330093682
2182,220844.2875171355
2183,191052.6317761572
2184,118430.25062739509
2185,122996.09429806443
2186,144464.23399246077
2187,152581.9346066682
2188,154670.89876054483
2189,237733.99720830904
2190,81289.42530785534
2191,83108.74726608585
2192,89528.41388622217
2193,105376.33702904335
2194,103433.61038024165
2195,107638.21756640298
2196,100835.32916428475
2197,121333.51845456814
2198,163530.50033151841
2199,179622.49796938302
2200,144119.6073725865
2201,143121.41146135383
2202,212184.0872246555
2203,135978.47451626378
2204,180286.15154416388
2205,116820.49333547424
2206,132063.2563992566
2207,215347.428398704
2208,253496.0047770519
2209,227697.87680884273
2210,118134.42390243623
2211,113208.926061653
2212,118895.6803384736
2213,107287.18536450306
2214,130266.96956555312
2215,102634.59834249225
2216,148949.47143539923
2217,62510.82259261892
2218,79748.03619189152
2219,71164.05292802397
2220,70072.60336676294
2221,310924.3853578934
2222,275192.80176235
2223,299285.17333491315
2224,216553.53447138326
2225,121043.04854068125
2226,189610.60021437658
2227,200395.86425354
2228,264984.96388443856
2229,247063.49883172818
2230,150228.9823890825
2231,209756.58736048872
2232,178490.17713651503
2233,181007.49577677407
2234,238891.86200183257
2235,224019.03661395508
2236,252025.66865645148
2237,321198.602613327
2238,199037.75780548534
2239,113300.8388599704
2240,159594.2668752184
2241,152405.50468952846
2242,122757.40379841016
2243,130288.1198365422
2244,101670.65278938165
2245,98484.49733598133
2246,145934.42616005562
2247,108956.83686097772
2248,124179.16780499194
2249,121186.60396528857
2250,132283.92718869174
2251,110072.35438655876
2252,172118.78528146292
2253,152219.18117640028
2254,177325.62922402332
2255,184654.217950219
2256,180315.0996960206
2257,208581.96723376733
2258,159784.00626892323
2259,178503.6681840177
2260,149832.56320624385
2261,190309.70263921018
2262,206516.77924836468
2263,375463.9345511826
2264,430701.9817240458
2265,161149.23495142665
2266,299280.52662836155
2267,352850.10257269524
2268,403099.5963106213
2269,147505.6331410979
2270,200604.29606058737
2271,217888.52316155517
2272,195820.204291619
2273,166741.0419206957
2274,181970.35942476575
2275,159480.2745375045
2276,193487.68029088355
2277,182950.65155232936
2278,145743.06167815797
2279,124981.81673911292
2280,121206.19457697679
2281,167475.89337577746
2282,189774.71196323534
2283,105829.81069856412
2284,112129.99656811981
2285,141404.87471897615
2286,121383.812999783
2287,366237.2946467557
2288,275856.37625803275
2289,379412.3269401246
2290,439509.94588204456
2291,329641.867775615
2292,455109.9718290965
2293,441445.745442851
2294,422860.8410346258
2295,435207.9386205931
2296,276161.31511313154
2297,342875.79603522585
2298,349127.82631402067
2299,370365.6642869279
2300,334002.07335213525
2301,300531.7445717457
2302,251045.18510728417
2303,237172.65724639353
2304,246151.60883529694
2305,188373.32713766996
2306,184577.67574541533
2307,195170.148167949
2308,226530.7955724435
2309,282630.4023621866
2310,213022.87282324716
2311,195924.57670149658
2312,174069.32672821073
2313,171169.91068770905
2314,165489.31419997412
2315,178984.7271606138
2316,189282.53776678938
2317,185249.75651315128
2318,177496.330939731
2319,181809.0037348609
2320,188340.0783568715
2321,241828.77342481088
2322,176649.4775095021
2323,196977.9407834877
2324,176460.1331771755
2325,212697.6282862328
2326,172991.8971588826
2327,208976.81144221575
2328,228538.12028706836
2329,189074.24307468417
2330,179696.99407637134
2331,362153.35047742794
2332,400917.8557480555
2333,322982.88792374096
2334,256794.49739666432
2335,277551.673897304
2336,324236.3329194743
2337,197622.76221379236
2338,270333.70561741665
2339,215742.75983933377
2340,378438.82187562046
2341,212996.23199567426
2342,229755.70013089647
2343,226214.61197609658
2344,216442.32059053797
2345,234950.60881693376
2346,216654.6495390514
2347,198433.90284822806
2348,243527.34837531258
2349,178832.21728106416
2350,294634.76756842464
2351,262836.8389495068
2352,254265.17243922447
2353,245355.3762475939
2354,137746.44913286943
2355,144740.62960236167
2356,152285.1681515582
2357,190517.96331472535
2358,197273.49567316094
2359,131737.67705424427
2360,117585.0455314047
2361,147148.49129169984
2362,253776.50410512503
2363,139538.7571754489
2364,155508.60580262027
2365,223442.36986552255
2366,192684.71416074652
2367,221291.13292250672
2368,218256.58951020095
2369,217609.21862589841
2370,165998.93644776923
2371,164037.81140075545
2372,193694.17129166774
2373,286781.7205945881
2374,320420.72442985483
2375,250834.22782939655
2376,284011.34145273356
2377,335225.1462456152
2378,145768.72723092072
2379,202473.4904540154
2380,144619.90691795622
2381,163031.93871466213
2382,208832.66093884176
2383,206217.1556836294
2384,250794.52264468814
2385,164321.85603285878
2386,134815.95600315157
2387,136680.1925698674
2388,101946.27840033446
2389,121063.31970323794
2390,150967.6994379788
2391,147017.31694748584
2392,118101.69604415381
2393,169873.2885504313
2394,144623.54055432888
2395,212224.9069123827
2396,142763.90531451948
2397,221039.04491267208
2398,130039.24115989148
2399,61525.17351487395
2400,61594.38245324638
2401,115177.55302487453
2402,136937.4153306957
2403,142829.15890820144
2404,153115.83741659505
2405,159406.02296804904
2406,142439.4171602406
2407,123330.65250999229
2408,151362.53310218337
2409,123046.25331896292
2410,167103.42657947578
2411,115949.57331019395
2412,158009.06845363867
2413,132990.03155971225
2414,154870.71589013288
2415,130085.84394938844
2416,127699.15915774883
2417,133331.76557419263
2418,133305.3980796944
2419,128425.53013377858
2420,125176.78495792385
2421,146883.5907533875
2422,110452.74234882223
2423,120575.63903685349
2424,161223.46431625338
2425,191473.74140031074
2426,133597.57542905788
2427,131256.46150591533
2428,180797.81794005953
2429,112962.11752174512
2430,132284.04476780415
2431,109750.59005490376
2432,149101.86214987974
2433,145456.70158083137
2434,136898.7204199441
2435,147980.4298056124
2436,106610.89593233685
2437,105433.08765879871
2438,124759.21106632291
2439,105513.65832440229
2440,120788.32799474576
2441,91213.37795388585
2442,95674.49807009712
2443,125317.24230154196
2444,130601.0353016648
2445,88335.66938055787
2446,138131.00254017217
2447,186465.16096257133
2448,132499.5675897805
2449,109705.36250277873
2450,149967.47484641275
2451,126661.088703049
2452,196142.67167532697
2453,94962.06387275606
2454,124039.43440518211
2455,115782.81417627251
2456,135140.68876885236
2457,136384.44811602953
2458,124960.24199010365
2459,110910.20191393551
2460,138137.1422349852
2461,125617.63101949159
2462,136947.23674188534
2463,124843.91117194996
2464,184687.36670790246
2465,138008.0830432386
2466,112084.12899859242
2467,131558.92347063427
2468,78419.49195097903
2469,77455.33635469314
2470,197010.13839679013
2471,208172.79198767152
2472,167009.27369025876
2473,114184.45111680334
2474,76240.55679294479
2475,213122.3470340657
2476,117947.11395562463
2477,128534.45737496871
2478,146238.78313334874
2479,105792.11125254197
2480,153229.35407741638
2481,125364.16256189719
2482,130657.1132141316
2483,111686.10494277079
2484,122938.84051318075
2485,130560.14214497122
2486,150087.39688981065
2487,173486.44504754143
2488,169546.477152597
2489,148808.98146015804
2490,149121.58841126418
2491,92755.13251089363
2492,189629.72628090475
2493,160039.2989573774
2494,149670.75668565457
2495,86583.39310197192
2496,245551.06935432027
2497,156554.3709491081
2498,109394.93989716277
2499,86648.83848100311
2500,127489.01766588041
2501,138285.6534058481
2502,147055.74011278665
2503,94022.62064553921
2504,173103.7528513467
2505,227757.06823848822
2506,254328.99526266987
2507,281904.52846492245
2508,255469.47060181102
2509,215144.12112367633
2510,219203.06835408174
2511,173557.11429865847
2512,208676.95746680239
2513,214463.03330156268
2514,250563.99399590475
2515,151886.74822457717
2516,169599.0610323293
2517,146199.0969792485
2518,158483.3532978566
2519,231950.0477056355
2520,215387.67402903913
2521,185037.9054693791
2522,219545.33967452022
2523,117451.1335587028
2524,136833.78032657568
2525,149716.90213822643
2526,136345.47428562085
2527,116152.86632589239
2528,130122.58673641847
2529,131372.14817112015
2530,125042.73134550723
2531,259643.33989683917
2532,228128.234627427
2533,193743.5739395461
2534,231322.25623710486
2535,303422.8344661267
2536,240304.39027122385
2537,242678.71175237637
2538,185701.18916465907
2539,189782.4179148755
2540,178007.1472914781
2541,183553.8529808267
2542,163574.02935758763
2543,124039.80722309425
2544,118357.14897372024
2545,134421.03204051318
2546,125945.01907091119
2547,131590.20338105567
2548,150389.02909573456
2549,157225.9731228167
2550,431028.7749540972
2551,141593.96055094435
2552,127934.10852266723
2553,79759.17195288755
2554,94699.11712094609
2555,118005.90039525484
2556,99261.31594680485
2557,105605.06928122474
2558,136240.18986486952
2559,136384.48696978347
2560,146956.86933574517
2561,141430.40157297172
2562,133667.17925358532
2563,147072.0065820316
2564,203088.0718784364
2565,137210.7974187009
2566,158007.2490884603
2567,136558.35489095436
2568,190491.17032396272
2569,215499.03983077145
2570,115409.99346626541
2571,185965.4983403767
2572,148896.03416909976
2573,217962.2318161885
2574,279047.03113827447
2575,133794.68693356705
2576,122301.50180942476
2577,157741.14628346998
2578,82011.33456062737
2579,64923.85114991099
2580,106331.19002628529
2581,105339.26609814001
2582,107899.7513416172
2583,277159.38680848025
2584,169293.78293119624
2585,182673.67775146244
2586,218588.48469345007
2587,202657.20589084324
2588,141015.59957082773
2589,150683.115369518
2590,209394.5392546706
2591,217010.11103530467
2592,209104.2664217883
2593,252403.17123065935
2594,182953.04725372698
2595,202995.64835601588
2596,301064.4548138486
2597,185307.3341448516
2598,288027.44029417087
2599,312126.4318353993
2600,143398.64161697373
2601,142948.77813771513
2602,84400.23944406424
2603,94783.81619649977
2604,91216.68310013492
2605,78334.8349357876
2606,150023.31020515872
2607,202305.28282107378
2608,194427.24975978374
2609,170564.59274112264
2610,110292.49322419178
2611,116124.10823853077
2612,158843.0260578652
2613,132312.35757773355
2614,127798.37963160539
2615,157456.74896272423
2616,145329.9460598568
2617,187689.12148744147
2618,192770.13279603078
2619,197606.7938887109
2620,188275.1264844016
2621,177010.03147951615
2622,180923.91503995084
2623,237145.8213165536
2624,303840.2152140122
2625,291625.27166038996
2626,173126.8662218257
2627,160857.0679822715
2628,458846.4114534784
2629,464734.8058303291
2630,363837.07760402636
2631,467715.5655725111
2632,404307.10992937995
2633,308158.00554363854
2634,426113.63776216854
2635,159799.74921443214
2636,181401.16639525248
2637,184628.15088768522
2638,253186.1547366182
2639,187074.69625994438
2640,155399.5816705635
2641,104448.17792723775
2642,192007.1880244906
2643,102848.06739459865
2644,123062.6662776474
2645,108627.63707153077
2646,96197.89215241544
2647,103351.32019896599
2648,142154.80201463978
2649,153425.5632767623
2650,136538.49971168133
2651,138650.4246562202
2652,416466.37065574306
2653,251771.78462449677
2654,249227.3931917338
2655,413395.490949239
2656,321441.5979370437
2657,353935.61649104336
2658,305411.0649276853
2659,314485.3406970356
2660,366948.65326974215
2661,349327.5388984765
2662,374073.0865689687
2663,281879.9804151341
2664,273899.3767735803
2665,324753.43999376986
2666,282925.7120357575
2667,164016.31961079867
2668,179050.26481428757
2669,178245.02143875006
2670,278549.1345205128
2671,185658.9832754005
2672,194545.40387574167
2673,205274.86294992926
2674,201530.95353753568
2675,172738.12901567837
2676,188684.73716587544
2677,196153.2310368388
2678,257015.87669717334
2679,267120.88109882025
2680,282407.22324725706
2681,408472.3290771677
2682,328609.3894631656
2683,489130.15015336045
2684,320882.5117782761
2685,323280.29983252345
2686,241602.49261848294
2687,309878.376325163
2688,209596.48448268825
2689,206997.68351469337
2690,408766.87016627955
2691,185617.4018829561
2692,136654.6841008056
2693,195052.928936448
2694,132665.68613429094
2695,190998.8579813575
2696,184585.1077655459
2697,188511.23437347444
2698,189856.52038073185
2699,173655.9167728839
2700,157743.9849135177
2701,150065.60877774956
2702,114078.36238606091
2703,125771.75906246118
2704,138960.71627201818
2705,115278.73164546498
2706,115270.5357825476
2707,125724.74758468123
2708,133423.57230295753
2709,105234.18675290738
2710,128233.81883426449
2711,255918.87634912628
2712,378196.17564689455
2713,169451.10757348733
2714,150212.8750353297
2715,173755.84497816212
2716,142234.90582924016
2717,185468.2084443799
2718,219750.17412293665
2719,155287.3549547467
2720,172443.30367540033
2721,132470.56181296572
2722,159177.46782557518
2723,137632.01216701922
2724,127970.86179564994
2725,132030.59901860284
2726,151356.79626992898
2727,174881.72257304046
2728,181695.8023741978
2729,151439.80985052185
2730,149331.82494996215
2731,131143.59537600706
2732,135762.19682527502
2733,154873.57175848732
2734,141675.2194823045
